"annotation_id","annotator","color","created_at","id","image","lead_time","lighting","model","updated_at","year_3","year_s","year_x","year_y"
428,"1","Black/Dark gray","2026-02-05T11:58:41.038438Z",2712,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-220.jpg",8.627,"Dark","Y","2026-02-05T11:58:41.038438Z","","","","2020–2024"
429,"1","Black/Dark gray","2026-02-05T11:58:48.726344Z",2713,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-221.jpg",6.964,"Dark","Y","2026-02-05T11:58:48.726344Z","","","","2020–2024"
430,"1","Blue","2026-02-05T11:59:30.714831Z",2714,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-222.jpg",41.266,"Dark","Y","2026-02-05T11:59:30.714831Z","","","","2020–2024"
431,"1","Blue","2026-02-05T11:59:40.365852Z",2715,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-223.jpg",8.554,"Dark","Y","2026-02-05T11:59:40.365852Z","","","","2020–2024"
432,"1","Blue","2026-02-05T11:59:49.989724Z",2716,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-224.jpg",8.795,"Dark","Y","2026-02-05T11:59:49.989724Z","","","","2020–2024"
433,"1","Black/Dark gray","2026-02-05T12:01:06.502254Z",2717,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-237.jpg",75.829,"Dark","Y","2026-02-05T12:01:06.502254Z","","","","2020–2024"
434,"1","Black/Dark gray","2026-02-05T12:01:31.175329Z",2718,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-238.jpg",23.937,"Dark","Y","2026-02-05T12:01:31.175329Z","","","","2020–2024"
435,"1","Black/Dark gray","2026-02-05T12:01:57.465680Z",2719,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-239.jpg",25.587,"Dark","Y","2026-02-05T12:01:57.465680Z","","","","2020–2024"
436,"1","Blue","2026-02-05T12:02:07.470884Z",2720,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-240.jpg",9.206,"Dark","Y","2026-02-05T12:02:07.470884Z","","","","2025-nå"
437,"1","Blue","2026-02-05T12:02:16.158816Z",2721,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-241.jpg",7.872,"Dark","Y","2026-02-05T12:02:16.158816Z","","","","2025-nå"
438,"1","Blue","2026-02-05T12:02:25.122348Z",2722,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-242.jpg",8.155,"Dark","Y","2026-02-05T12:02:25.122348Z","","","","2025-nå"
439,"1","White","2026-02-05T12:04:20.179815Z",2723,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-245.jpg",114.244,"Dark","Y","2026-02-05T12:04:20.179815Z","","","","2025-nå"
440,"1","Red","2026-02-05T12:05:27.252343Z",2724,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-246.jpg",66.328,"Dark","Y","2026-02-05T12:05:27.252343Z","","","","2020–2024"
441,"1","Red","2026-02-05T12:05:39.376487Z",2725,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-248.jpg",11.191,"Dark","Y","2026-02-05T12:05:39.376487Z","","","","2020–2024"
442,"1","Blue","2026-02-05T12:07:40.827242Z",2726,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-256.jpg",120.738,"Dark","3","2026-02-05T12:07:40.827242Z","2017–2023","","",""
443,"1","White","2026-02-05T12:08:07.440136Z",2727,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-26.jpg",25.454,"Dark","3","2026-02-05T12:08:07.440136Z","2017–2023","","",""
444,"1","Black/Dark gray","2026-02-05T12:08:35.682633Z",2728,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-260.jpg",27.121,"Dark","Y","2026-02-05T12:08:35.682633Z","","","","2020–2024"
445,"1","White","2026-02-05T12:08:56.300929Z",2729,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-262.jpg",19.879,"Dark","Y","2026-02-05T12:08:56.300929Z","","","","2020–2024"
446,"1","White","2026-02-05T12:09:09.542544Z",2730,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-263.jpg",12.541,"Dark","Y","2026-02-05T12:09:09.542544Z","","","","2020–2024"
447,"1","Black/Dark gray","2026-02-05T12:09:38.314509Z",2731,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-264.jpg",28.046,"Dark","Y","2026-02-05T12:09:38.314509Z","","","","2020–2024"
448,"1","White","2026-02-05T12:09:43.876132Z",2732,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-267.jpg",4.841,"Dark","Y","2026-02-05T12:09:43.876132Z","","","","2025-nå"
449,"1","White","2026-02-05T12:09:49.486486Z",2733,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-268.jpg",4.611,"Dark","Y","2026-02-05T12:09:49.486486Z","","","","2025-nå"
450,"1","White","2026-02-05T12:09:56.584156Z",2734,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-269.jpg",6.335,"Dark","Y","2026-02-05T12:09:56.584156Z","","","","2025-nå"
451,"1","White","2026-02-05T12:10:36.820420Z",2735,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-27.jpg",39.478,"Dark","3","2026-02-05T12:10:36.820420Z","2017–2023","","",""
452,"1","White","2026-02-05T12:11:14.709536Z",2736,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-272.jpg",36.784,"Dark","3","2026-02-05T12:11:14.709536Z","2017–2023","","",""
453,"1","White","2026-02-05T12:11:28.519955Z",2737,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-273.jpg",12.897,"Dark","3","2026-02-05T12:11:28.519955Z","2017–2023","","",""
454,"1","Black/Dark gray","2026-02-05T12:11:39.394662Z",2738,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-280.jpg",9.925,"Dark","Y","2026-02-05T12:11:39.395661Z","","","","2025-nå"
455,"1","White","2026-02-05T12:11:48.760091Z",2739,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-299.jpg",7.739,"Dark","Y","2026-02-05T12:11:48.760091Z","","","","2025-nå"
456,"1","Blue","2026-02-05T12:13:25.635291Z",2740,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-3.jpg",96.04,"Dark","3","2026-02-05T12:13:25.635291Z","2017–2023","","",""
457,"1","White","2026-02-05T12:13:40.476708Z",2741,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-30.jpg",13.928,"Dark","Y","2026-02-05T12:13:40.476708Z","","","","2025-nå"
458,"1","Black/Dark gray","2026-02-05T12:14:24.995013Z",2742,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-305.jpg",43.512,"Dark","3","2026-02-05T12:14:24.995013Z","2017–2023","","",""
459,"1","White","2026-02-05T12:16:08.515201Z",2743,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-306.jpg",102.434,"Dark","3","2026-02-05T12:16:08.515201Z","2017–2023","","",""
460,"1","White","2026-02-05T12:16:30.816281Z",2744,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-307.jpg",21.563,"Dark","3","2026-02-05T12:16:30.816281Z","2017–2023","","",""
461,"1","White","2026-02-05T12:16:43.102606Z",2745,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-308.jpg",11.563,"Dark","3","2026-02-05T12:16:43.102606Z","2017–2023","","",""
462,"1","Red","2026-02-05T12:16:54.911185Z",2746,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-309.jpg",11.018,"Dark","Y","2026-02-05T12:16:54.911185Z","","","","2025-nå"
463,"1","Red","2026-02-05T12:17:14.056755Z",2747,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-311.jpg",10.337,"Dark","Y","2026-02-05T12:17:14.056755Z","","","","2025-nå"
464,"1","Black/Dark gray","2026-02-05T12:17:20.894144Z",2748,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-315.jpg",5.708,"Dark","Y","2026-02-05T12:17:20.894144Z","","","","2025-nå"
465,"1","Black/Dark gray","2026-02-05T12:19:12.032343Z",2749,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-316.jpg",110.393,"Dark","Y","2026-02-05T12:19:12.032343Z","","","","2025-nå"
466,"1","Black/Dark gray","2026-02-05T12:19:25.032009Z",2750,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-317.jpg",12.047,"Dark","Y","2026-02-05T12:19:25.033009Z","","","","2025-nå"
467,"1","White","2026-02-05T12:19:46.577465Z",2751,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-32.jpg",439.759,"Dark","Y","2026-02-05T12:26:51.877551Z","","","","2020–2024"
631,"1","White","2026-02-05T14:46:38.306935Z",2752,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-324.jpg",72.66,"Dark","Y","2026-02-05T14:46:38.306935Z","","","","2020–2024"
630,"1","White","2026-02-05T14:46:22.548739Z",2753,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-325.jpg",30.775,"Dark","Y","2026-02-05T14:46:22.548739Z","","","","2020–2024"
632,"1","White","2026-02-05T14:46:57.246488Z",2754,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-326.jpg",13.814,"Dark","Y","2026-02-05T14:46:57.246488Z","","","","2020–2024"
471,"1","Black/Dark gray","2026-02-05T12:30:54.023159Z",2755,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-327.jpg",82.324,"Dark","X","2026-02-05T12:30:54.023159Z","","","2016–2020",""
472,"1","Black/Dark gray","2026-02-05T12:31:01.841543Z",2756,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-33.jpg",6.649,"Dark","Y","2026-02-05T12:31:01.841543Z","","","","2025-nå"
473,"1","Light gray/Silver","2026-02-05T12:31:34.549906Z",2757,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-330.jpg",34.99,"Dark","Y","2026-02-06T09:39:04.250975Z","","","","2020–2024"
474,"1","Light gray/Silver","2026-02-05T12:32:00.617530Z",2758,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-331.jpg",9.418,"Dark","Y","2026-02-06T09:39:13.261794Z","","","","2020–2024"
633,"1","Blue","2026-02-05T14:47:54.387995Z",2760,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-334.jpg",331.791,"Dark","3","2026-02-05T14:47:54.387995Z","2024–nå","","",""
477,"1","Red","2026-02-05T12:38:09.709324Z",2761,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-335.jpg",29.54,"Dark","Y","2026-02-05T12:38:09.709324Z","","","","2020–2024"
478,"1","Red","2026-02-05T12:38:16.454257Z",2762,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-336.jpg",5.488,"Dark","Y","2026-02-05T12:38:16.454257Z","","","","2020–2024"
479,"1","Red","2026-02-05T12:38:22.859386Z",2763,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-337.jpg",5.147,"Dark","Y","2026-02-05T12:38:22.859386Z","","","","2020–2024"
480,"1","Black/Dark gray","2026-02-05T12:38:46.095301Z",2764,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-338.jpg",21.905,"Dark","Y","2026-02-05T12:38:46.095301Z","","","","2020–2024"
481,"1","Black/Dark gray","2026-02-05T12:38:53.569038Z",2765,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-339.jpg",6.176,"Dark","Y","2026-02-05T12:38:53.569038Z","","","","2020–2024"
482,"1","Black/Dark gray","2026-02-05T12:38:59.126012Z",2766,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-34.jpg",4.64,"Dark","Y","2026-02-05T12:38:59.126012Z","","","","2025-nå"
483,"1","Black/Dark gray","2026-02-05T12:39:07.539996Z",2767,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-340.jpg",7.015,"Dark","Y","2026-02-05T12:39:07.539996Z","","","","2020–2024"
484,"1","White","2026-02-05T12:39:27.309784Z",2768,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-341.jpg",18.997,"Dark","Y","2026-02-05T12:39:27.309784Z","","","","2020–2024"
485,"1","White","2026-02-05T12:39:34.175373Z",2769,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-342.jpg",5.715,"Dark","Y","2026-02-05T12:39:34.175373Z","","","","2020–2024"
486,"1","White","2026-02-05T12:39:58.272862Z",2770,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-343.jpg",7.141,"Dark","Y","2026-02-05T12:39:58.272862Z","","","","2020–2024"
487,"1","Black/Dark gray","2026-02-05T12:40:30.114978Z",2771,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-344.jpg",30.943,"Dark","3","2026-02-05T12:40:30.114978Z","2017–2023","","",""
488,"1","Black/Dark gray","2026-02-05T12:40:41.317801Z",2772,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-345.jpg",10.366,"Dark","3","2026-02-05T12:40:41.317801Z","2017–2023","","",""
489,"1","Black/Dark gray","2026-02-05T12:40:49.101924Z",2773,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-346.jpg",6.929,"Dark","3","2026-02-05T12:40:49.101924Z","2017–2023","","",""
490,"1","Red","2026-02-05T12:40:57.497941Z",2774,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-347.jpg",7.285,"Dark","3","2026-02-05T12:40:57.497941Z","2024–nå","","",""
491,"1","Red","2026-02-05T12:41:05.846589Z",2775,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-348.jpg",7.57,"Dark","3","2026-02-05T12:41:05.846589Z","2024–nå","","",""
492,"1","Red","2026-02-05T12:41:28.219553Z",2776,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-349.jpg",11.777,"Dark","3","2026-02-05T12:41:28.219553Z","2024–nå","","",""
493,"1","Blue","2026-02-05T12:42:03.856453Z",2777,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-351.jpg",34.684,"Dark","Y","2026-02-05T12:42:03.856453Z","","","","2020–2024"
494,"1","Black/Dark gray","2026-02-05T12:42:21.670490Z",2778,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-355.jpg",16.933,"Dark","Y","2026-02-05T12:42:21.670490Z","","","","2020–2024"
495,"1","Black/Dark gray","2026-02-05T12:42:58.285699Z",2779,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-356.jpg",35.823,"Dark","Y","2026-02-05T12:42:58.285699Z","","","","2020–2024"
496,"1","Black/Dark gray","2026-02-05T12:43:21.901456Z",2780,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-357.jpg",22.625,"Dark","Y","2026-02-05T12:43:21.901456Z","","","","2020–2024"
497,"1","Black/Dark gray","2026-02-05T12:43:28.645207Z",2781,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-358.jpg",5.903,"Dark","Y","2026-02-05T12:43:28.645207Z","","","","2020–2024"
498,"1","Black/Dark gray","2026-02-05T12:43:43.022055Z",2782,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-359.jpg",5.126,"Dark","Y","2026-02-05T12:43:43.022055Z","","","","2020–2024"
499,"1","Black/Dark gray","2026-02-05T12:44:09.274988Z",2783,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-36.jpg",25.424,"Dark","Y","2026-02-05T12:44:09.274988Z","","","","2020–2024"
500,"1","White","2026-02-05T12:44:49.515652Z",2784,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-360.jpg",39.424,"Dark","X","2026-02-05T12:44:49.515652Z","","","2021–nå",""
501,"1","White","2026-02-05T12:46:36.672559Z",2785,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-361.jpg",98.552,"Dark","X","2026-02-05T12:46:36.672559Z","","","2021–nå",""
502,"1","White","2026-02-05T12:46:45.232264Z",2786,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-362.jpg",7.394,"Dark","X","2026-02-05T12:46:45.233260Z","","","2021–nå",""
503,"1","Black/Dark gray","2026-02-05T12:47:07.944967Z",2787,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-364.jpg",21.816,"Dark","Y","2026-02-05T12:47:07.944967Z","","","","2020–2024"
504,"1","White","2026-02-05T12:47:31.068472Z",2788,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-368.jpg",22.163,"Dark","Y","2026-02-05T12:47:31.068472Z","","","","2020–2024"
505,"1","White","2026-02-05T12:47:38.186087Z",2789,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-369.jpg",6.095,"Dark","Y","2026-02-05T12:47:38.186087Z","","","","2020–2024"
506,"1","Black/Dark gray","2026-02-05T12:48:11.791266Z",2790,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-37.jpg",32.632,"Dark","Y","2026-02-05T12:48:11.791266Z","","","","2020–2024"
507,"1","Light gray/Silver","2026-02-05T12:48:28.825503Z",2791,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-371.jpg",20.6,"Dark","3","2026-02-06T09:40:10.125334Z","2017–2023","","",""
508,"1","Black/Dark gray","2026-02-05T12:49:16.863883Z",2792,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-38.jpg",46.838,"Dark","Y","2026-02-05T12:49:16.863883Z","","","","2020–2024"
509,"1","Black/Dark gray","2026-02-05T12:50:19.592523Z",2793,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-39.jpg",59.648,"Dark","Y","2026-02-05T12:50:19.592523Z","","","","2020–2024"
510,"1","Blue","2026-02-05T12:50:45.628360Z",2794,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-4.jpg",24.909,"Dark","3","2026-02-05T12:50:45.628360Z","2017–2023","","",""
511,"1","Black/Dark gray","2026-02-05T12:51:56.769180Z",2795,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-40.jpg",70.145,"Dark","Y","2026-02-05T12:51:56.769180Z","","","","2020–2024"
512,"1","Black/Dark gray","2026-02-05T12:52:08.811968Z",2796,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-41.jpg",10.798,"Dark","Y","2026-02-05T12:52:08.811968Z","","","","2020–2024"
513,"1","Black/Dark gray","2026-02-05T12:52:20.495134Z",2797,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-42.jpg",10.688,"Dark","Y","2026-02-05T12:52:20.495134Z","","","","2020–2024"
514,"1","White","2026-02-05T12:52:53.667191Z",2798,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-43.jpg",30.943,"Dark","3","2026-02-05T12:52:53.667191Z","2024–nå","","",""
515,"1","White","2026-02-05T12:53:06.815980Z",2799,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-44.jpg",12.135,"Dark","3","2026-02-05T12:53:06.815980Z","2024–nå","","",""
517,"1","Blue","2026-02-05T12:54:50.609959Z",2801,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-5.jpg",18.806,"Dark","3","2026-02-05T12:54:50.609959Z","2017–2023","","",""
518,"1","Blue","2026-02-05T12:54:57.341709Z",2802,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-6.jpg",5.898,"Dark","3","2026-02-05T12:54:57.341709Z","2017–2023","","",""
519,"1","White","2026-02-05T12:55:16.601936Z",2803,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-63.jpg",18.455,"Dark","3","2026-02-05T12:55:16.601936Z","2017–2023","","",""
520,"1","White","2026-02-05T12:55:27.000063Z",2804,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-64.jpg",9.592,"Dark","3","2026-02-05T12:55:27.000063Z","2017–2023","","",""
521,"1","White","2026-02-05T12:55:56.542862Z",2805,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-65.jpg",28.585,"Dark","3","2026-02-05T12:55:56.542862Z","2017–2023","","",""
522,"1","Black/Dark gray","2026-02-05T12:56:28.398920Z",2806,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-67.jpg",31.015,"Dark","3","2026-02-05T12:56:28.398920Z","2017–2023","","",""
523,"1","Black/Dark gray","2026-02-05T12:56:40.572148Z",2807,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-69.jpg",11.151,"Dark","X","2026-02-05T12:56:40.572148Z","","","2016–2020",""
524,"1","Black/Dark gray","2026-02-05T12:57:41.295687Z",2808,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-7.jpg",58.696,"Dark","Y","2026-02-05T12:57:41.295687Z","","","","2020–2024"
525,"1","Black/Dark gray","2026-02-05T12:58:07.839355Z",2809,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-70.jpg",25.197,"Dark","X","2026-02-05T12:58:07.839355Z","","","2016–2020",""
526,"1","Black/Dark gray","2026-02-05T12:58:16.907912Z",2810,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-71.jpg",7.694,"Dark","X","2026-02-05T12:58:16.907912Z","","","2016–2020",""
527,"1","White","2026-02-05T12:58:41.816786Z",2811,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-72.jpg",23.998,"Dark","Y","2026-02-05T12:58:41.816786Z","","","","2020–2024"
528,"1","White","2026-02-05T12:58:49.662819Z",2812,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-73.jpg",6.891,"Dark","Y","2026-02-05T12:58:49.662819Z","","","","2020–2024"
529,"1","White","2026-02-05T12:58:58.458174Z",2813,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-74.jpg",7.91,"Dark","Y","2026-02-05T12:58:58.459174Z","","","","2020–2024"
634,"1","Black/Dark gray","2026-02-05T14:49:36.889543Z",2814,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-75.jpg",121.79599999999999,"Dark","X","2026-02-05T14:49:36.889543Z","","","2021–nå",""
635,"1","Black/Dark gray","2026-02-05T14:49:56.606583Z",2815,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-76.jpg",12.203,"Dark","X","2026-02-05T14:49:56.606583Z","","","2021–nå",""
636,"1","Black/Dark gray","2026-02-05T14:50:11.692659Z",2816,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-77.jpg",15.225999999999999,"Dark","X","2026-02-05T14:50:11.692659Z","","","2021–nå",""
533,"1","White","2026-02-05T12:59:58.227377Z",2817,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-79.jpg",8.62,"Dark","3","2026-02-05T12:59:58.227377Z","2024–nå","","",""
534,"1","Black/Dark gray","2026-02-05T13:00:21.056749Z",2818,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-8.jpg",21.792,"Dark","Y","2026-02-05T13:00:21.056749Z","","","","2020–2024"
535,"1","White","2026-02-05T13:00:30.061963Z",2819,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-80.jpg",7.991,"Dark","3","2026-02-05T13:00:30.061963Z","2024–nå","","",""
536,"1","White","2026-02-05T13:00:47.323338Z",2820,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdark%5C%25~n1-81.jpg",11.651,"Dark","3","2026-02-05T13:00:47.323338Z","2024–nå","","",""
